loginHourNormalized,newDeviceFlag,countryChangeFlag,geoDistanceNormalized,ipRiskScore
0.47586618281002807,0,0,0.21533816247482138,0.30448451352678174
0.4089565023083923,1,0,0.0032565859909145624,0.28224595189055646
0.5838207287953531,0,0,0.2305335345432653,0.13836540649925758
0.44883645610733014,0,0,0.3975232431944973,0.44005052546715073
0.5003838423994473,0,1,0.018182918072236643,0.3635006494515186
0.5566392463074161,1,0,0.13798793095082582,0.2579229516565755
0.5598358083687274,0,0,0.2697050841693496,0.48484537514014014
0.5134750762744104,0,1,0.04856327810000467,0.18314430862085165
0.47101224410865883,0,0,0.34594953469575884,0.26201139709070975
0.6408650927150996,0,0,0.10714608651018889,0.4718340836050853
0.45080742693356457,1,0,0.05549648285100073,0.42933916801775573
0.6401825401033295,0,0,0.31060112102013326,0.27006867516063426
0.5706615892352245,0,0,0.17828795798924546,0.30672634935902987
0.683353745477846,1,0,0.04522468363864443,0.3094672776353907
0.3711445117588059,0,0,0.05338857579956997,0.35972073815306993
0.442610588742964,0,0,0.25653687029762307,0.18075340795104272
0.48667445820418886,0,1,0.13003862663641783,0.4988906248534789
0.46997494470776885,0,0,0.17855941146200213,0.12684879496674906
0.35236104926708006,0,0,0.15034520600579562,0.358761959548903
0.39276362461374026,1,0,0.3597475893518829,0.349996741403777
0.7103223269277593,0,0,0.24355987202024654,0.42358222205484397
0.630212550508622,0,0,0.12182424798993773,0.369065977184999
0.6595694985733941,1,0,0.33423528786911233,0.36143700305570425
0.6996262785191525,1,0,0.30311936459496414,0.15825573083274921
0.6275615359477562,0,0,0.33540305505791723,0.13314021515948868
0.6462772733283992,0,1,0.07214517617878151,0.3541051012722072
0.40503934497013416,0,0,0.25883556723550494,0.2290806319519006
0.569723803062319,0,0,0.19233901036455872,0.2785520375122039
0.43612276379728737,0,1,0.004726191375569755,0.49749271897999814
0.41084688527753815,1,0,0.14242562572744086,0.156872236335199
0.3533258963600731,0,1,0.016869354795985458,0.3354314860958023
0.6291656707687643,0,0,0.1846524302264208,0.25540526302550576
0.7092116550563086,0,1,0.17668992364229227,0.3948890465441799
0.6478246780576531,0,0,0.09312063561503253,0.45655661908096656
0.40573793424672355,0,0,0.10589550730248286,0.14224474242481536
0.4932513416959769,0,0,0.20996407606454393,0.3189870344676635
0.4454964979810604,0,0,0.29798418482365013,0.3135199151710565
0.7465955585780364,1,0,0.2021171096749289,0.3675019524244597
0.7151306164013055,0,0,0.3409673327878004,0.4406769769674702
0.4049716389861736,0,1,0.08578869063196004,0.17206390307264935
0.68984648825099,1,0,0.2910407645874166,0.25618691122767945
0.5984179609152553,1,0,0.2673756576444592,0.4993923449418167
0.36431893166565393,0,0,0.17062102344225816,0.3223911778813553
0.7293154350789488,0,1,0.0388303217888891,0.3253971799837059
0.5364535984854033,0,0,0.3544899954544766,0.45500974167588804
0.37844144650163086,0,0,0.23496194791106412,0.16813877077055778
0.4068731898690774,0,0,0.3869118507818756,0.1297196987067587
0.6605491562296153,0,0,0.21260774564140017,0.4106041843235838
0.43799780264966093,0,0,0.20650912205264868,0.4889761436226425
0.7473156203232132,0,0,0.25272537135503376,0.11842927021071713
0.43886565178267856,0,0,0.2656402211809494,0.12407020747709119
0.3510943927642635,1,0,0.3010083655947034,0.3622259566772692
0.5375345393283886,0,0,0.2742657221917071,0.20433332519040343
0.6350309482405032,0,0,0.028176812708778077,0.2851562033758349
0.3618149356209914,0,0,0.358629437452065,0.23920834244285377
0.6564020192634792,0,1,0.11748443152031847,0.35015012009724233
0.5220479728281354,0,1,0.14538668425080764,0.21071870687655003
0.3624928696194457,0,0,0.10767879740923623,0.34128015543767964
0.4147006711793642,0,1,0.3970754177203895,0.4852582417759319
0.4549871235258354,1,1,0.27075073694999624,0.4084760668164614
0.6093307028478219,0,0,0.35282950857619216,0.40859247442885216
0.4291680103515053,1,1,0.3085739558173617,0.19283623043137182
0.609256900546624,1,0,0.32998831908968396,0.4674302807573333
0.40916481917892666,0,0,0.0734725510249421,0.15494222369405986
0.5562602450086903,0,0,0.15126935753732745,0.41227640748547956
0.5499190672324844,0,0,0.18320291511177805,0.3893867460616721
0.645801858829272,1,0,0.09722458429753385,0.4319197475547164
0.6513647975693386,1,1,0.16999239378734626,0.3372559444315374
0.35635073033816417,0,1,0.2505955818473003,0.21456451851357047
0.587133060490408,0,0,0.012071874708992115,0.37444599697687153
0.6778198655727523,0,0,0.3416042992007885,0.37071866479664295
0.55778879878241,0,1,0.3145181253705265,0.16068721012332798
0.5016715988840352,1,0,0.22662677024113043,0.3547696263222754
0.47410385643508945,0,0,0.31752625322994465,0.36375583279069823
0.6360111272550287,0,0,0.06979187548299248,0.2227810203798459
0.551371883453499,0,0,0.16407247210334663,0.3835309330020217
0.4886913892907325,1,0,0.29663868584731223,0.19410879957885216
0.5852536796182559,0,1,0.16378854683455535,0.3484573072460594
0.5201666566014069,0,0,0.2927674032678855,0.2548403179265978
0.35178131205478563,0,0,0.07535874618718773,0.15050601170751052
0.7190238384300646,1,0,0.1570604313747176,0.10832641042575837
0.4447803971582509,0,0,0.22338151506179926,0.3775673560068481
0.3640683051578435,1,0,0.29215741373439463,0.2016266434871884
0.3692432382399806,0,0,0.02889696307330754,0.2742537495383808
0.5604356058584966,0,0,0.22207719230958634,0.1587357784771443
0.7272004948731163,0,1,0.09513324445358502,0.4749156423888691
0.4395093975017707,0,0,0.06933211008396092,0.40039195030213137
0.5346189689599994,1,0,0.006096195377768732,0.47419776822174553
0.43934101758854194,0,0,0.06251471330672227,0.39450014934320377
0.6475317262633817,1,0,0.3049317859983453,0.18054328366723965
0.44803305455846737,1,0,0.13225354607527057,0.11558146967414698
0.5973122098230339,0,0,0.11615695818728292,0.11031856224635234
0.7489887146122645,0,0,0.2781700129012921,0.44720871251272665
0.5753955954939575,1,0,0.2719841128569121,0.446578293403453
0.7165694046624835,1,0,0.15314676041757572,0.171909937223246
0.5665748462157335,0,0,0.31888821180302024,0.24139710655909574
0.6667778857318631,0,1,0.004231273484281184,0.21490929153059635
0.3721818640586285,0,1,0.2896168383054207,0.1706433738954262
0.47577214705740056,0,1,0.3731348263390286,0.1705441236220629
0.6356760633243472,0,0,0.1450061823742054,0.13572611813607405
0.6226180877926513,1,0,0.057127298690511544,0.3653152339045066
0.36844077784592616,0,0,0.2611773174014552,0.3020068456585233
0.7276466951049113,0,0,0.24636938952789822,0.3610202540876155
0.6959371995004962,1,0,0.15549814202833595,0.47963199800498146
0.41724513610683456,0,0,0.09679621765599361,0.24004747843659088
0.6054780128058163,0,0,0.3384829686645634,0.1948746484160286
0.5680264198536245,1,0,0.05345224294928257,0.2783633475149952
0.4253805909365146,0,1,0.02002726252343843,0.3195639895719202
0.4818572436939558,1,1,0.3764001819669253,0.13940680650925052
0.5391202800181202,0,0,0.2693539659078199,0.24218466217770007
0.6462331085648618,1,0,0.11080393432815785,0.31322803139359656
0.4334415689693243,0,0,0.2876740375453905,0.36215218059995224
0.6231692316533091,1,0,0.08254173942086035,0.11948699369902044
0.5736732911354848,1,1,0.029027875911698777,0.11779881421817642
0.6645151291205086,0,0,0.3654404344493036,0.45939489645363707
0.6564191911697983,0,0,0.20192913768372872,0.11099222140021539
0.5436477631407718,0,0,0.13872039837386563,0.48976054135835234
0.4494300454179484,0,1,0.017580085187345242,0.31674677068115775
0.6920322397246519,0,0,0.15199393506171543,0.41645243869396287
0.6635222523203587,0,0,0.28612887500198003,0.20268034719246236
0.5066595561266793,0,0,0.02117800797211196,0.41442556604298086
0.6656687751907132,0,0,0.22410277246505889,0.38382672671495544
0.617768343936186,0,0,0.20307221233432507,0.21654689722528572
0.57644323732766,0,1,0.21942616376956933,0.41328185012239904
0.6767218364188039,0,0,0.3693855596351072,0.1841181456408173
0.7498442510608612,1,0,0.32457162622853564,0.23895198331400114
0.3937949360612624,0,0,0.06548304924887081,0.1327827195239437
0.5442092587574601,1,0,0.20406136967609198,0.15900754452821145
0.7327768105514207,1,1,0.018696991405163923,0.14039603041240115
0.649703712908238,0,1,0.11036167054201568,0.11257930667639632
0.6646503698104191,0,0,0.10527310578375332,0.2259090369835561
0.35561026629513165,1,0,0.39843113171830236,0.13468939469977756
0.6389812191306004,0,0,0.16240772109853097,0.4074154664618931
0.5662185428240258,1,0,0.36906729793424026,0.4464502054215719
0.3988467647119196,0,1,0.16493430720910274,0.15282936912450165
0.3775471884680974,0,0,0.04791513961006846,0.40727917579704564
0.5562313005037919,0,1,0.2536884110166005,0.4190084171423205
0.7243565845581789,0,0,0.3365676808344462,0.45854413644998604
0.4964220766320814,0,0,0.22788318645862138,0.4722496685746076
0.526225305367421,0,0,0.08145447729681053,0.3257806327964571
0.6258479831780354,1,1,0.3016521481434604,0.1793453252651896
0.4112562044128772,0,0,0.09522950039552391,0.41155127687634196
0.43205034118676844,0,1,0.24411746977600446,0.47336610054349204
0.3694655649078189,0,1,0.3524983899691841,0.30445331933423836
0.4266575165536204,0,1,0.10404032879610443,0.4555746555188822
0.5831274151679698,1,0,0.24419558732461988,0.4613697160801352
0.58392369425851,1,0,0.14638270236399717,0.34199567348101056
0.4019242518981771,0,0,0.1812703140181136,0.1661530553500602
0.6324100866375832,0,0,0.1435464472687194,0.12963554572665995
0.6172518903199555,0,0,0.20804530488774603,0.20725483802196704
0.5658616082305633,0,0,0.3178638682585585,0.40500026178579474
0.6961083644017751,0,0,0.313380712738916,0.29736238388002084
0.3640708727312559,0,1,0.3385265725382345,0.22798503264103345
0.4893600244933345,1,0,0.36393978257835163,0.3369114449526728
0.3737561644634532,1,0,0.09767146515428676,0.17696437857418343
0.7474408669343039,0,1,0.0849847069619048,0.22772334183219553
0.4891413153857658,0,0,0.06058191798609665,0.3727535404936727
0.6910938688389703,0,0,0.06550431217562509,0.34424985191707913
0.48453821118598017,0,0,0.10957313319785769,0.4354607950392462
0.6487062208967469,0,0,0.2928668739757419,0.23295236261133534
0.6764396591872315,1,0,0.15819783480117133,0.2878769986249624
0.7084240575464837,0,0,0.013903238653770744,0.2876878843602811
0.3742412699927373,0,0,0.3987698416881179,0.3262302542876885
0.6231265824287657,0,0,0.1788579392965297,0.16590602623747186
0.37822499429647194,0,1,0.05023313619176278,0.35429560287996775
0.70753732988605,0,1,0.012701399145026881,0.2251202083347577
0.5818660883714832,1,1,0.2971023292620494,0.4621247413443228
0.6714343567753169,0,0,0.0591506975310812,0.27132018236696753
0.36262016060410723,1,1,0.22910277907143534,0.12845401308754872
0.4148480503346034,0,0,0.23702901559186024,0.40461049835648455
0.508823608048038,0,0,0.2484163216831306,0.47932224716565797
0.5341354005455584,0,0,0.10936798127269656,0.3091777866126405
0.5455180262985808,0,0,0.025859915916124177,0.25604366036365067
0.36120024362075687,1,0,0.1111660698944887,0.26704464085032487
0.6475180327264911,0,0,0.18920566899522928,0.15271203982952955
0.6048636070014681,0,0,0.28806843873154797,0.23540445163307147
0.6053547235690511,0,0,0.11483502712917933,0.4232556943222415
0.37733491920710194,0,1,0.277829189328062,0.23019403385517864
0.4273252646223383,1,0,0.2673125282915801,0.27219292384130883
0.5620525700539175,0,1,0.21724737843306152,0.22126678044462517
0.6867638248714338,0,1,0.304009499963587,0.47942284410072056
0.5158194067779162,0,0,0.1792348705711107,0.45231246877262654
0.4565690520399541,1,0,0.27249648887850014,0.26201413231296483
0.45562210619631205,0,0,0.3920844403374526,0.3795099043259881
0.6269025278246988,0,1,0.017075051511576202,0.48347216299642537
0.4167470658729421,0,0,0.1948865392877004,0.1498174471515503
0.41676287487607433,0,0,0.12940240250225377,0.46839198483048006
0.416581783656879,0,0,0.27051707526533536,0.25637116311218267
0.5878529877960779,0,0,0.251846624164182,0.26635846894625376
0.3927957999251147,0,1,0.21448426536133575,0.25223595819803013
0.4239033062104987,0,0,0.04551167481585803,0.35479027956999043
0.687919418927871,1,0,0.10200842653735075,0.2161330940711583
0.5614840624789977,1,0,0.37194326090767693,0.3117860866469384
0.6466959292686747,0,0,0.2943695539908228,0.11995575997235122
0.57860316456187,0,1,0.18725664464937727,0.46341014445021145
0.4105460626380224,1,0,0.3813245702044899,0.362882416236441
0.7271106292144296,0,1,0.37484303302076993,0.38853511492461446
0.7141181376030388,0,0,0.03214741952378164,0.3744733570661204
0.7369610929761528,0,0,0.083563512946637,0.2475137825303806
0.6736508706302763,1,0,0.2653439551266303,0.4063187266737186
0.42743401933569714,0,1,0.38775228541238643,0.3080211714569331
0.6898985486905364,0,1,0.2881687108189283,0.4685330506914216
0.5804848807606209,0,1,0.3951094238211956,0.35496516373203235
0.5798668456657003,0,1,0.3283133727414181,0.25370466786248813
0.3670095718758072,0,1,0.3725123172931801,0.16025182966776097
0.4105508738860505,0,0,0.2959043529952471,0.3682458025165043
0.6966648258822489,0,0,0.13428353077265195,0.3402125453263535
0.6941622316762924,0,1,0.14473148049289994,0.39823356051047976
0.4449580895238856,0,0,0.3018131379382394,0.25949353029578176
0.5175719182750955,0,1,0.1314101739980016,0.3052257286884846
0.7257337706532745,0,0,0.12969894627668618,0.12585210635936234
0.5421553131824897,0,0,0.32463135585903014,0.4452079743883005
0.5009029551556472,0,0,0.24291005259599407,0.4703011162837766
0.6283693019674645,0,0,0.19910267159505543,0.15309370526317517
0.5733023691986022,0,0,0.3525719366828637,0.4016970599766746
0.576945123472779,0,0,0.3290812894818432,0.18131264097003658
0.745371573728461,0,1,0.3675344841736202,0.10303869256146087
0.62538840460133,0,0,0.2337089199866893,0.11801567811344836
0.35781200154739234,1,0,0.3550336492815196,0.47008109209895477
0.6754036582232117,0,0,0.19312434156929037,0.3381966225275761
0.457353430175642,1,0,0.051612918769078545,0.19488104811831614
0.7353108780888911,0,0,0.08682741259110789,0.3503734175299462
0.5855380853355218,0,0,0.13721501897883273,0.4790157230112617
0.3608959114307251,0,1,0.2985050122121554,0.25280641493495326
0.45265699033836226,0,0,0.005476071505748293,0.200212694433042
0.7255115001405528,0,0,0.15994570887856369,0.29554476312143896
0.6423442524861445,1,0,0.11027053471693181,0.2874121338024809
0.5256736806094193,0,1,0.19815404986554458,0.16444294377823332
0.46059420318435473,0,0,0.11047826103328169,0.1608054300821262
0.6164450713783136,0,0,0.05869473595765356,0.18774275656474107
0.4541358583136285,0,0,0.24299971069526474,0.44949554338329867
0.40236609311474103,0,0,0.19938121754377658,0.4496343880991711
0.429786148336812,1,0,0.233142344676851,0.4124518814611524
0.6120177950198948,0,0,0.3320819144879978,0.2383744721613725
0.6911800401156662,0,0,0.1068509317000236,0.4482109948543592
0.6127666165496891,1,0,0.2911903740958696,0.1935328789162421
0.3821130435605344,0,0,0.09807197088129867,0.23530947500863905
0.5138734555210905,1,0,0.2835669826680252,0.41283496868167646
0.4705105907484295,0,1,0.3589453037661693,0.11856394575513703
0.36762813074900946,0,0,0.14412077542824245,0.15794953654585872
0.5567208578535395,0,0,0.05664178982164847,0.21203159301545185
0.4887607191050868,0,1,0.3921016461284716,0.3415459182874738
0.35651482157690995,0,0,0.016257216932620323,0.34048544164840977
0.5161426807126253,1,0,0.04988857861231173,0.4745313037964183
0.7024661399131333,0,0,0.2514557788123394,0.398492053339497
0.3778006208941774,1,0,0.016337587894987182,0.42744736965401775
0.7208204588454913,0,1,0.07118475224005642,0.160437202072433
0.5247449893623192,1,0,0.017735275538034268,0.18668663114047807
0.41786568868729623,0,0,0.25006203773328545,0.3528691964193639
0.7421841185891123,1,0,0.1600076188812053,0.13161119767545784
0.524652840530028,0,0,0.22181720871430058,0.41107190502555346
0.6029424724049123,0,0,0.37466412255547593,0.1917740454533246
0.4708251103533272,0,0,0.3993497592088834,0.41524915266964324
0.676074451965674,1,1,0.3679246878525192,0.4581334339687523
0.5820780701276574,0,0,0.21153389229276912,0.4980613828155078
0.7220187950752481,0,0,7.172503993602142e-05,0.24345466844584487
0.4377566651516075,0,1,0.04464782244493706,0.23480588295672986
0.745561424638707,0,0,0.05647523675169333,0.32413943503785553
0.4274192388687896,0,0,0.0369781176159115,0.14734982563722726
0.609583035112709,1,0,0.0017749352035369094,0.20142906109944816
0.5805897888895556,0,1,0.1240842140191901,0.30023933557114835
0.38591624476399233,0,0,0.21721181885483098,0.4364912045571897
0.38653344126914935,0,1,0.39703032305208613,0.21326014037251118
0.7419499258267052,0,1,0.06135550558740413,0.2423490504690411
0.3679465931444469,1,0,0.18158139951817814,0.27351632539771487
0.40621914122405983,0,0,0.244515030008858,0.2925258004437705
0.563272342805079,0,1,0.03588920931455375,0.2258385479328392
0.6019499837702926,0,0,0.08506594986304612,0.17959711776025145
0.4508478419969508,0,0,0.11958856977532353,0.18565148002353513
0.4670469353721637,0,1,0.1738608378137932,0.23857759896403086
0.509390144894833,0,0,0.2216700078023958,0.1883065194890814
0.6322231139808541,0,0,0.3856523757364294,0.2562585939891083
0.37382815722027257,1,0,0.28303755304923855,0.45213794124876316
0.457225562215836,1,0,0.19309864022882772,0.3150103992959819
0.7303864354192099,1,0,0.08604675402569453,0.26262936847849244
0.7232780817630047,0,0,0.32189256155070145,0.4780518673044405
0.580082434995898,1,0,0.22234965694727024,0.10365507084623063
0.633485018266287,0,0,0.06518154523011495,0.4138311095138997
0.4430999469476245,0,1,0.11909599636870807,0.11603611252901556
0.726032336974063,0,0,0.14732286879330828,0.14288198518451709
0.689289754013042,0,1,0.2902334623529074,0.30703126067144515
0.3691585972345269,0,0,0.3510162873913775,0.4544781884339255
0.3798527842775215,0,1,0.051082728722725394,0.47432854965968163
0.5785864127941536,0,1,0.18348390677777948,0.4625856906734299
0.5233839972120695,0,0,0.09314295633318062,0.13118379036112082
0.6075107181219122,0,0,0.00471379649248056,0.18066126083375098
0.686101293398852,0,0,0.24499567507725706,0.28407119965340033
0.6906492694552775,1,0,0.049720181342570946,0.3349723384086532
0.37089669637055994,0,0,0.23214302251667812,0.25461638450740465
0.39311959915079314,0,1,0.339800390324438,0.11287762458080271
0.39518745389479465,0,0,0.25383479276415416,0.4413185671051123
0.6582125303682212,0,0,0.3989797173089986,0.39538316267929874
0.40689283879673394,0,0,0.37970268118178296,0.17841055481625043
0.7280927796357783,1,0,0.1648090707806078,0.2953147870828978
0.5555432579401736,1,1,0.02538970105760572,0.11555731082869443
0.7149525021812354,1,0,0.31702157932099834,0.14836353243070619
0.6927341368489391,0,0,0.2723859703143837,0.3855480740483056
0.6798060054931301,0,0,0.22117039134560718,0.2352801327136446
0.5445514475110957,0,0,0.15967885414691518,0.12873638615224878
0.7415858641109884,0,0,0.32750786301435897,0.35277734338433475
0.6749416266421974,0,0,0.3056624330340008,0.44799506586621163
0.4833641333115186,0,0,0.04983784455667842,0.23931853762215624
0.35107888812098365,0,0,0.24264763761203967,0.2778809580124961
0.45005560495294966,1,0,0.01642369790891376,0.3263035761005331
0.5093069456769114,1,0,0.3550802049140579,0.4347427717667668
0.5769076727611728,0,0,0.1762644708045155,0.28598101777555507
0.5296527023319957,0,0,0.18050502116538505,0.34780752929346626
0.4440924165426592,0,0,0.056981211637225165,0.41754547298881095
0.4471466711090155,1,0,0.2740478047289507,0.1730270758641892
0.6026684438646588,0,1,0.23717294292800176,0.48507002196440585
0.5809205659755888,0,0,0.20714847139367396,0.4285740983562344
0.7228723706133993,1,0,0.27813132941628377,0.28980227035451545
0.7442855692842864,0,0,0.38942819773580417,0.4811861818607376
0.4424282697112128,0,0,0.1996061194349347,0.38895037168395696
0.5840690899032634,1,1,0.15760760127033172,0.3705694192187199
0.5722195749766917,0,0,0.25821293086317443,0.15729375453951167
0.5569757657015485,0,0,0.18674732016092901,0.20147920980136147
0.46403648105240203,0,0,0.009920265385487426,0.17513635040163075
0.6717236521312928,0,0,0.19479826353048937,0.2792066543426042
0.5044944407026912,0,1,0.16283268652770855,0.3123235669355581
0.5649474571602093,0,0,0.15931003377166372,0.2663195266023193
0.7025461404978408,0,1,0.1484090041969501,0.41627987240999864
0.40030374114996264,0,1,0.18042986897509616,0.31428648791820346
0.6946693168369668,0,1,0.30901880033769297,0.18435995641999622
0.5145863686657668,0,0,0.26632753142641036,0.2610241451016968
0.581158595981657,0,0,0.338830967754417,0.26104692816188857
0.6871525683723902,0,0,0.2021358078246241,0.2553748631706872
0.5275599025866572,0,1,0.08748418308432929,0.17588157927048723
0.49495270491515353,1,0,0.33054114167686754,0.11398498639590088
0.38455269118497454,0,0,0.01773724247248847,0.1386492621292182
0.427031867075371,0,0,0.3057996248106709,0.14304042098005454
0.5263260286774047,0,1,0.39531420360119685,0.2794832823283061
0.4020546136670439,0,0,0.1242455499291812,0.2734186375700407
0.6950029811211365,0,0,0.1657903517918324,0.3681030617236337
0.6769835711569883,1,0,0.2689732289979295,0.19711880702757273
0.44974009239110163,0,0,0.12080419087821813,0.2675478957318887
0.47565883147717036,0,0,0.10435698988360001,0.2459071022943268
0.49203358453529517,0,0,0.3582835857312021,0.4887327195057841
0.5180150283024835,0,0,0.3449030242653134,0.4472798885026289
0.49437044478827474,0,0,0.09828264416992641,0.25400993720455683
0.36346769071719315,0,1,0.3448456359402875,0.12998347121490206
0.6455528382950622,0,1,0.014912204708721033,0.3723170244547783
0.5424517435545594,0,1,0.34253918974085007,0.30590808091384947
0.390866885731917,0,0,0.29754538179010503,0.2688716064090637
0.3942825527165779,1,0,0.34597759497383057,0.17257011079413453
0.5469907206105873,0,0,0.043714603416314994,0.4285163345768076
0.6036160583202895,1,0,0.2887302541877907,0.4164160874097309
0.5488032721793912,1,1,0.280734299100816,0.45676271336396346
0.3619284908288347,1,0,0.15170722435231832,0.36037621778904205
0.4437773177758958,0,1,0.39980544916376964,0.3996490457874994
0.7425400404099207,0,0,0.10863980555060011,0.2736149392672911
0.48272877051980234,1,1,0.2763344914464455,0.4771066829077505
0.5717708371656082,0,0,0.20809573851516314,0.26368533584781373
0.7077060063465898,0,0,0.2999032670488355,0.14594158212632868
0.6605313681917158,0,1,0.3319261848092266,0.4450122783462249
0.46066833190237655,0,0,0.1159181540786841,0.4629662971509022
0.6931136148715943,0,0,0.32658368784192465,0.4217414506045528
0.5862850295922007,1,1,0.13874090369027423,0.3714935601772228
0.5085904593837445,1,0,0.17395357139450496,0.23598116013973947
0.7151879373675396,0,0,0.3327452357060424,0.38702177626994505
0.6059465737921119,1,0,0.38007032741269653,0.2719403926889608
0.742872361109388,0,1,0.022627010691277018,0.1565381577587943
0.654248389257643,1,0,0.17364010266324953,0.19887818321665995
0.47879304006572154,0,0,0.3204373436804561,0.34135600213303186
0.6235134416397399,1,1,0.08156802235629779,0.1668481758164754
0.3656283105250237,0,0,0.16849212460629415,0.16183902509817114
0.38197947221871437,0,0,0.07032778520174783,0.2695649886973127
0.4702363700236149,0,0,0.3053777678351131,0.42857297463942257
0.7273656522024647,0,0,0.37992630441459674,0.2493857097847807
0.5360253532033304,0,0,0.06067816222526084,0.11118495908079096
0.5972854542112467,0,0,0.3071674928935322,0.48443566198108146
0.3753637945795326,1,0,0.22697905392676831,0.2710148307007887
0.4347172611203899,0,1,0.2430996038414942,0.2029443141997186
0.5032750795437325,1,0,0.36217289115957907,0.19626923439631208
0.6795584257947003,0,0,0.36014044351623187,0.4786294456049893
0.3819587822903068,0,0,0.28920710430945573,0.25446405302539976
0.5625555959965337,0,0,0.32729496735380154,0.45657201598190655
0.6466671459158593,0,0,0.2719848316724052,0.33294835219860186
0.4605026743513698,0,1,0.12589763814180618,0.3309669374219213
0.39212822909519723,0,0,0.061751890771216636,0.343541471993834
0.62682776645286,0,1,0.027195707352444476,0.27239973709916154
0.6918812275382741,0,0,0.3372287083309834,0.45406474738668434
0.6889374700449917,0,0,0.36202423900976266,0.3248721022963149
0.603314968741445,0,0,0.31086540314977257,0.4727113138652085
0.5586073643969408,0,1,0.18303102764364404,0.20580665521469058
0.5781624828445077,0,0,0.03323089098671672,0.4661050894564587
0.525531510380975,0,0,0.3266685286968405,0.13362490907171806
0.7014437590183712,0,0,0.1686083238002264,0.27578426674431245
0.3641209996853507,0,0,0.2877696755015266,0.1506984509540307
0.5587885822670141,0,1,0.05687736847404508,0.2994721448437956
0.6246292904026769,0,0,0.3137332919281019,0.2568729390928458
0.5125013714588579,1,0,0.11555947866873795,0.2781330040903863
0.5682904575422449,1,0,0.0814081721192141,0.38041066399446655
0.4324789073558335,0,0,0.09707081987299798,0.11582156746822121
0.5144389023807986,0,1,0.04382557866968222,0.42416152937940144
0.7499653062416861,0,0,0.11107179842252549,0.4543588403501203
